cust_id,age,income_mo,city_tier,cibil,tenure_mo,credit_limit,monthly_spend,food_spend,travel_spend,shopping_spend,entertainment_spend,utilities_spend,txn_count,avg_txn_value,util_rate,payment_behavior,emi_conversion,reward_pts_mo,intl_txn_pct,missed_payments,autopay_enabled,cluster,persona
CC0001221,50,69534,Tier3,648,62,176000,92493,24905,5108,11784,12314,27748,13,7115,0.526,Full,1,696,0.009,3,0,0,Everyday User
CC0001222,55,26986,Tier1,763,45,81000,18180,6334,3004,5376,971,2495,13,1398,0.224,Minimum,0,708,0.077,1,1,1,Everyday User
CC0001223,44,16804,Tier1,665,15,58000,36933,11947,3818,13724,2692,4753,23,1606,0.637,Full,0,692,0.032,0,1,0,Everyday User
CC0001224,58,96401,Tier2,726,69,231000,183130,43028,14724,18966,23039,54939,20,9156,0.793,Minimum,0,735,0.005,0,0,3,Premium Shopper
CC0001225,32,70572,Tier2,707,49,156000,134641,42591,20522,52906,13705,6732,18,7480,0.863,Full,1,653,0.044,1,0,3,Premium Shopper
CC0001226,27,41236,Tier3,793,40,71000,52618,5347,5955,11791,5790,15785,16,3289,0.741,,1,706,0.121,0,1,0,Everyday User
CC0001227,39,37063,Tier3,768,58,105000,23344,2895,5485,3930,778,7003,14,1667,0.222,Minimum,1,701,0.014,0,1,1,Everyday User
CC0001228,42,47274,Tier3,586,46,84000,36410,12448,7439,6345,1759,8420,15,2427,0.433,Minimum,0,698,0.016,0,1,1,Everyday User
CC0001229,63,40814,Tier1,653,45,106000,71422,14179,14465,22144,2916,17718,13,5494,0.674,Full,0,742,0.046,0,1,0,Everyday User
CC0001230,57,22576,Tier3,665,43,37000,22509,4711,1616,8433,2585,5164,20,1125,0.608,Partial,0,694,0.101,0,1,0,Everyday User
CC0001231,62,28361,Tier3,758,73,99000,53147,6771,10997,9331,7231,15944,22,2416,0.537,Full,0,647,0.008,0,1,0,Everyday User
CC0001232,59,117763,Tier1,675,26,333000,267370,53478,32446,52304,8238,80211,16,16711,0.803,Full,0,715,0.053,0,1,2,Premium Shopper
CC0001233,55,180465,Tier1,633,26,291000,239634,71881,59564,57970,25573,24646,16,14977,0.823,Full,1,726,0.016,1,0,2,Premium Shopper
CC0001234,38,92744,Tier2,614,44,272000,44211,9493,6613,9389,5571,13145,13,3401,0.163,Full,0,712,0.022,0,1,1,Everyday User
CC0001235,58,48384,Tier1,760,76,132000,40590,5206,2052,14765,4429,12177,17,2388,0.308,Partial,0,707,0.018,0,1,1,Everyday User
CC0001236,46,29654,Tier3,564,63,86000,43110,13814,10227,9237,1658,8175,11,3919,0.501,Full,1,698,0.057,0,1,0,Everyday User
CC0001237,59,22496,Tier1,783,4,70000,18694,5843,2767,2797,1374,5608,20,935,0.267,,0,654,0.118,0,1,1,Everyday User
CC0001238,33,23403,Tier2,619,6,68000,28489,5298,4643,3897,1934,8547,16,1781,0.419,Partial,1,710,0.03,0,1,1,Everyday User
CC0001239,44,26057,Tier3,678,19,48000,22677,5270,1404,7027,3217,5758,10,2268,0.472,Partial,0,698,0.083,0,0,1,Everyday User
CC0001240,63,132019,Tier3,628,48,269000,120143,34020,17526,36351,16386,15860,22,5461,0.447,Partial,0,694,0.04,0,1,3,Premium Shopper
CC0001241,43,107341,Tier3,645,5,201000,116736,36630,14526,14052,15229,35021,20,5837,0.581,Partial,0,691,0.015,0,1,3,Premium Shopper
CC0001242,42,56827,Tier3,694,55,166000,70700,24147,16300,26500,4817,3535,19,3721,0.426,Partial,1,704,0.155,1,1,4,Everyday User
CC0001243,48,20407,Tier3,700,29,47000,27372,7801,6148,3410,854,8212,14,1955,0.582,,0,664,0.012,0,1,0,Everyday User
CC0001244,52,62059,Tier3,601,19,101000,75405,9134,10485,17986,7547,22622,19,3969,0.747,Full,0,761,0.019,0,1,0,Everyday User
CC0001245,27,31471,Tier2,681,72,78000,64512,11495,13368,13240,5894,19354,23,2805,0.827,Full,1,691,0.031,0,1,0,Everyday User
CC0001246,48,9979,Tier2,717,7,24000,17480,4035,2443,5368,642,4992,15,1165,0.728,Full,0,708,0.074,0,1,0,Everyday User
CC0001247,61,43142,Tier2,742,13,113000,35678,5523,8390,4407,1784,10703,11,3243,0.316,,0,681,0.024,0,1,1,Everyday User
CC0001248,55,21913,Tier2,567,58,73000,57823,13131,10648,22269,6268,5507,22,2628,0.792,Full,0,680,0.039,0,1,0,Everyday User
CC0001249,33,22363,Tier3,676,42,70000,48731,14509,9118,10216,3084,11804,15,3249,0.696,Minimum,0,653,0.0,0,1,0,Everyday User
CC0001250,28,31249,Tier2,566,19,94000,81332,19129,15721,16073,2627,24400,17,4784,0.865,Full,0,665,0.025,0,1,0,Everyday User
CC0001251,31,26930,Tier3,674,79,52000,39640,13765,6452,5309,3299,10815,17,2332,0.762,Full,1,695,0.02,1,1,0,Everyday User
CC0001252,38,35577,Tier1,679,5,118000,41802,13712,6007,8336,6088,7658,16,2613,0.354,Full,0,672,0.023,0,0,1,Everyday User
CC0001253,47,34565,Tier2,754,5,77000,12634,3335,1081,4203,1181,2833,19,665,0.164,Full,1,682,0.153,0,0,1,Everyday User
CC0001254,42,11784,Tier1,778,13,28000,11695,3378,2400,2685,1181,2051,26,450,0.418,Full,0,697,0.014,0,0,1,Everyday User
CC0001255,49,90415,Tier2,638,40,142000,34450,6279,3929,6211,4623,10335,11,3132,0.243,Minimum,0,696,0.081,0,1,1,Everyday User
CC0001256,23,20130,Tier2,730,58,56000,26431,5326,6567,5285,1736,7517,19,1391,0.472,Full,0,711,0.004,0,0,1,Everyday User
CC0001257,64,20508,Tier3,755,52,69000,43995,4445,6810,9637,2143,13198,24,1833,0.638,Partial,0,724,0.06,0,0,0,Everyday User
CC0001258,22,29818,Tier1,657,38,60000,29006,9074,1519,3980,1568,8702,18,1611,0.483,Partial,0,686,0.1,1,1,1,Everyday User
CC0001259,57,34030,Tier1,764,63,66000,38363,13189,5012,15113,5604,1918,24,1598,0.581,Full,0,722,0.066,0,1,0,Everyday User
CC0001260,47,87150,Tier3,719,38,165000,95375,17134,13818,33733,5570,25120,6,15896,0.578,Full,0,683,0.068,0,0,3,Premium Shopper
CC0001261,50,42687,Tier3,690,61,90000,46012,5609,6880,6016,3114,13804,15,3067,0.511,Full,0,683,0.101,0,1,0,Everyday User
CC0001262,42,51015,Tier1,719,12,152000,90980,21126,22091,18437,7682,21644,13,6998,0.599,,0,682,0.034,0,1,3,Premium Shopper
CC0001263,32,42818,Tier1,599,42,136000,50166,10416,9256,16700,5765,8028,21,2389,0.369,Partial,0,746,0.049,0,1,1,Everyday User
CC0001264,61,41726,Tier1,719,50,124000,110858,15138,21942,44153,3418,26207,16,6929,0.894,Full,1,684,0.058,0,1,3,Premium Shopper
CC0001265,32,43732,Tier3,650,1,93000,43949,11667,7766,9340,5124,10051,31,1418,0.473,Full,0,675,0.032,0,1,0,Everyday User
CC0001266,57,11389,Tier2,712,64,32000,23931,6799,4718,3283,846,7179,10,2393,0.748,Full,0,719,0.001,0,0,0,Everyday User
CC0001267,60,31259,Tier2,681,4,85000,62849,10202,4742,15723,3452,18855,22,2857,0.739,Partial,0,767,0.057,1,0,0,Everyday User
CC0001268,61,72937,Tier2,730,1,181000,77732,23108,18046,18971,7264,10343,17,4572,0.429,Full,0,683,0.01,1,1,3,Premium Shopper
CC0001269,56,386698,Tier2,793,42,500000,152979,31137,24977,46343,6483,44039,17,8999,0.306,Full,1,653,0.003,0,0,3,Premium Shopper
CC0001270,55,17631,Tier1,718,24,45000,23621,4216,4711,3407,2116,7086,12,1968,0.525,Full,0,704,0.082,0,0,1,Everyday User
CC0001271,45,46810,Tier3,780,21,87000,37434,4615,2065,10049,4518,11230,11,3403,0.43,Partial,0,685,0.114,1,1,4,Everyday User
CC0001272,43,25780,Tier3,638,37,87000,43790,6515,5674,8362,2804,13137,15,2919,0.503,Full,1,689,0.1,0,1,0,Everyday User
CC0001273,26,124069,Tier3,810,18,352000,298241,96960,43314,83422,22660,51887,19,15697,0.847,Partial,0,688,0.163,0,1,2,Premium Shopper
CC0001274,54,16119,Tier3,639,44,53000,31491,6926,5201,4305,3007,9447,19,1657,0.594,Minimum,0,720,0.111,0,1,4,Everyday User
CC0001275,57,52837,Tier2,622,3,112000,68442,23757,7897,10352,4908,20533,15,4563,0.611,Minimum,1,688,0.179,1,1,4,Everyday User
CC0001276,41,15610,Tier1,690,29,36000,22872,5892,1963,3673,2588,6862,12,1906,0.635,Full,0,662,0.023,0,1,0,Everyday User
CC0001277,40,29997,Tier1,678,2,66000,10369,1283,829,4129,1267,2860,21,494,0.157,Full,0,687,0.099,0,1,1,Everyday User
CC0001278,56,35575,Tier2,599,49,114000,81426,21544,16853,24457,7424,11148,18,4524,0.714,,1,693,0.027,0,0,3,Premium Shopper
CC0001279,64,68997,Tier1,631,70,185000,94986,12545,21760,14069,5942,28496,16,5937,0.513,Full,0,696,0.063,0,1,3,Premium Shopper
CC0001280,38,19029,Tier1,458,41,37000,24417,7560,3755,5575,1061,6466,22,1110,0.66,Partial,0,671,0.035,0,1,0,Everyday User
CC0001281,64,54070,Tier1,615,56,136000,61123,18440,11315,24112,4951,3056,14,4366,0.449,Partial,0,722,0.127,0,1,4,Everyday User
CC0001282,55,36727,Tier3,663,46,96000,14569,2425,2103,3394,1556,4371,13,1121,0.152,Minimum,0,727,0.031,0,1,1,Everyday User
CC0001283,30,42774,Tier1,814,23,137000,79083,22629,8420,14059,5036,23725,13,6083,0.577,Partial,1,715,0.073,0,1,0,Everyday User
CC0001284,47,64537,Tier1,759,48,131000,61581,17378,6628,15325,8969,13280,16,3849,0.47,Partial,0,713,0.005,0,0,0,Everyday User
CC0001285,23,16822,Tier3,732,39,34000,21971,3875,2208,5400,2581,6591,17,1292,0.646,Full,0,698,0.028,1,1,0,Everyday User
CC0001286,30,59063,Tier2,861,43,105000,44845,11355,7785,7207,2123,13454,11,4077,0.427,Full,1,708,0.028,0,0,0,Everyday User
CC0001287,30,25814,Tier1,584,42,46000,25663,2633,3188,10021,1083,7699,22,1166,0.558,Partial,0,715,0.042,0,0,1,Everyday User
CC0001288,61,70089,Tier3,705,32,119000,40708,7877,4272,12939,4280,11340,17,2395,0.342,Full,0,712,0.206,0,1,4,Everyday User
CC0001289,38,44388,Tier1,852,20,69000,44868,6223,4877,5355,4828,13460,14,3205,0.65,Partial,1,736,0.067,1,1,0,Everyday User
CC0001290,22,32025,Tier3,674,62,62000,17508,2247,3658,2394,552,5252,11,1592,0.282,Full,1,689,0.055,0,1,1,Everyday User
CC0001291,46,25489,Tier2,652,8,51000,37439,10082,4851,4979,1130,11232,18,2080,0.734,Minimum,0,644,0.145,0,0,4,Everyday User
CC0001292,64,59515,Tier1,767,7,157000,39417,4543,3092,6022,5023,11825,15,2628,0.251,Partial,0,735,0.049,0,1,1,Everyday User
CC0001293,61,77387,Tier3,671,62,157000,60676,7682,13120,20113,4606,15155,15,4045,0.386,Minimum,1,703,0.038,0,1,0,Everyday User
CC0001294,63,26378,Tier2,798,63,88000,30969,7393,6195,7597,3991,5792,15,2065,0.352,Minimum,0,710,0.097,0,0,1,Everyday User
CC0001295,46,18402,Tier2,768,26,29000,16999,5478,4212,6216,1622,850,14,1214,0.586,Full,0,748,0.073,0,0,0,Everyday User
CC0001296,60,55079,Tier3,696,18,130000,59021,15251,10980,7948,2385,17706,16,3689,0.454,Full,1,727,0.036,0,1,0,Everyday User
CC0001297,56,15228,Tier1,778,57,28000,16541,2774,2455,5093,1350,4870,10,1654,0.591,,0,690,0.007,0,1,1,Everyday User
CC0001298,24,16592,Tier2,693,41,26000,7974,2461,788,1946,659,2119,14,570,0.307,Partial,0,687,0.027,2,1,1,Everyday User
CC0001299,58,19195,Tier3,719,55,43000,15635,3465,3359,3225,1264,4321,9,1737,0.364,Full,1,693,0.064,0,1,1,Everyday User
CC0001300,51,28303,Tier2,750,76,81000,39518,5029,2867,4635,4425,11855,14,2823,0.488,Full,0,707,0.105,0,1,1,Everyday User
CC0001301,59,16288,Tier2,682,50,54000,23836,7994,2431,2711,2963,7151,20,1192,0.441,Full,0,737,0.029,0,1,1,Everyday User
CC0001302,55,11347,Tier1,815,24,18000,5505,1050,633,1100,312,1652,14,393,0.306,,1,672,0.03,0,1,1,Everyday User
CC0001303,33,18375,Tier2,714,8,57000,10234,3048,975,1034,1393,3070,16,640,0.18,Partial,0,698,0.066,0,0,1,Everyday User
CC0001304,40,53396,Tier2,730,9,96000,67219,19397,12205,23469,5145,7003,13,5171,0.7,Partial,0,701,0.046,0,1,0,Everyday User
CC0001305,58,16934,Tier1,617,9,38000,5975,1545,982,1807,883,759,17,351,0.157,Full,1,646,0.171,0,1,4,Everyday User
CC0001306,38,29609,Tier1,664,19,83000,44863,8329,9629,17675,2545,6685,14,3204,0.541,Full,1,691,0.179,0,1,4,Everyday User
CC0001307,31,116777,Tier2,721,54,241000,122658,36132,30553,35897,9181,10894,25,4906,0.509,Partial,0,717,0.091,0,1,3,Premium Shopper
CC0001308,33,35260,Tier1,770,62,117000,94223,30605,7166,35026,7931,13494,18,5235,0.805,Full,0,681,0.046,0,1,3,Premium Shopper
CC0001309,37,44601,Tier2,808,16,115000,77073,26213,13952,12641,3426,20842,16,4817,0.67,Full,0,727,0.16,1,1,4,Everyday User
CC0001310,45,20586,Tier2,635,65,57000,9438,1735,1302,3256,1204,1941,17,555,0.166,Full,0,718,0.362,0,1,4,Everyday User
CC0001311,40,132997,Tier1,652,47,248000,55715,13433,10944,7334,1774,16714,13,4286,0.225,Full,0,732,0.014,0,0,1,Everyday User
CC0001312,29,26245,Tier2,623,50,63000,43586,12973,9089,13562,3238,4724,11,3962,0.692,Partial,0,698,0.07,0,0,0,Everyday User
CC0001313,52,31670,Tier2,744,28,48000,15430,5368,2401,4954,1302,1405,17,908,0.321,Partial,0,687,0.16,0,1,4,Everyday User
CC0001314,42,80036,Tier3,808,28,201000,49581,10732,11591,8019,3275,14874,19,2610,0.247,Partial,0,722,0.035,0,1,1,Everyday User
CC0001315,38,32564,Tier3,698,75,81000,34358,5255,4998,10524,4337,9244,17,2021,0.424,Partial,0,725,0.061,0,1,1,Everyday User
CC0001316,44,37374,Tier3,714,12,85000,72860,23556,15068,19848,4567,9821,17,4286,0.857,Minimum,0,682,0.101,0,1,3,Premium Shopper
CC0001317,58,30668,Tier1,719,26,82000,36167,10919,8259,13967,2780,1808,11,3288,0.441,Full,0,723,0.02,0,0,0,Everyday User
CC0001318,37,30795,Tier3,677,60,92000,57715,18831,9935,14511,6975,7464,17,3395,0.627,Full,0,755,0.036,0,1,0,Everyday User
CC0001319,27,45356,Tier3,624,9,73000,25681,2896,5890,7090,2461,7345,15,1712,0.352,Partial,0,752,0.028,0,1,1,Everyday User
CC0001320,29,50603,Tier2,784,68,104000,76091,11585,12226,10917,3728,22827,20,3805,0.732,Full,0,741,0.165,0,0,4,Everyday User
CC0001321,46,24687,Tier2,720,4,44000,19025,3369,4533,2600,2437,5708,13,1463,0.432,Full,0,677,0.016,1,1,1,Everyday User
CC0001322,39,22933,Tier1,671,48,46000,36156,9093,6247,7189,1133,10847,11,3287,0.786,Partial,1,730,0.025,0,1,0,Everyday User
CC0001323,46,25198,Tier1,900,79,46000,32409,10153,5439,7312,1185,8320,17,1906,0.705,,1,654,0.013,0,1,0,Everyday User
CC0001324,33,15666,Tier2,709,46,49000,11481,3440,1140,1339,1611,3444,21,547,0.234,Partial,0,700,0.095,0,1,1,Everyday User
CC0001325,36,13985,Tier2,590,36,23000,7670,1392,1191,2499,242,2301,9,852,0.333,Partial,1,675,0.058,0,1,1,Everyday User
CC0001326,47,43404,Tier1,755,74,76000,27175,7969,5529,8471,2013,3194,15,1812,0.358,Partial,1,776,0.001,1,1,1,Everyday User
CC0001327,62,63778,Tier1,581,74,172000,64929,16622,15170,19349,6399,7389,23,2823,0.377,Partial,0,728,0.047,1,1,0,Everyday User
CC0001328,47,61244,Tier3,742,42,214000,155112,28449,33594,41365,16259,35445,22,7051,0.725,Full,0,681,0.046,0,1,3,Premium Shopper
CC0001329,53,8698,Tier2,740,16,29000,11695,1453,2224,3331,1471,3215,16,731,0.403,Minimum,0,698,0.07,1,1,1,Everyday User
CC0001330,31,31350,Tier2,806,14,86000,48418,12567,8502,16996,2056,8297,9,5380,0.563,,1,679,0.027,0,1,0,Everyday User
CC0001331,37,18746,Tier2,639,47,43000,33158,8617,6943,8628,4481,4489,16,2072,0.771,Full,0,699,0.022,0,0,0,Everyday User
CC0001332,28,39586,Tier2,689,4,90000,18534,2491,1234,7040,738,5560,18,1030,0.206,Full,0,707,0.015,1,1,1,Everyday User
CC0001333,38,28263,Tier1,705,36,91000,33881,11497,4894,4363,4065,9062,16,2118,0.372,Partial,0,746,0.08,1,0,1,Everyday User
CC0001334,44,51800,Tier2,770,39,81000,70930,8093,10891,17632,9780,21279,26,2728,0.876,Full,0,666,0.05,0,1,0,Everyday User
CC0001335,47,35901,Tier1,740,64,75000,60800,16791,3741,13493,4753,18240,16,3800,0.811,Minimum,0,687,0.026,0,1,0,Everyday User
CC0001336,42,11642,Tier3,746,60,21000,15615,5335,1687,5788,1632,1172,11,1420,0.744,Minimum,0,737,0.059,0,1,0,Everyday User
CC0001337,43,20328,Tier1,795,42,39000,12070,3298,1021,3835,404,3511,21,575,0.309,Partial,0,679,0.06,1,0,1,Everyday User
CC0001338,28,36442,Tier1,694,42,60000,46353,13114,8414,5418,5445,13906,20,2318,0.773,Full,0,684,0.05,0,1,0,Everyday User
CC0001339,35,38333,Tier2,812,8,77000,66952,7458,14063,23210,3627,18594,24,2790,0.87,Minimum,0,706,0.03,0,1,0,Everyday User
CC0001340,36,15624,Tier2,703,41,31000,19480,5794,3578,7713,2076,974,15,1299,0.628,Full,0,715,0.048,0,0,0,Everyday User
CC0001341,28,14445,Tier2,772,80,29000,6460,812,1503,1017,599,1938,9,718,0.223,Full,0,700,0.026,0,1,1,Everyday User
CC0001342,30,37562,Tier1,675,27,73000,63254,8146,12340,18815,5680,18272,14,4518,0.866,Full,0,704,0.001,1,1,0,Everyday User
CC0001343,29,15643,Tier2,751,45,31000,4672,923,882,747,604,1402,20,234,0.151,Partial,0,713,0.052,0,1,1,Everyday User
CC0001344,44,13344,Tier1,791,24,42000,28598,6327,2832,3314,3521,8579,19,1505,0.681,Full,1,712,0.094,0,0,0,Everyday User
CC0001345,50,27803,Tier3,634,22,82000,42725,7945,9744,6478,3050,12818,22,1942,0.521,Full,0,715,0.017,0,1,0,Everyday User
CC0001346,39,27090,Tier1,776,24,78000,36758,6136,4030,7432,3143,11027,13,2828,0.471,Full,0,716,0.043,0,0,1,Everyday User
CC0001347,52,21439,Tier3,722,11,42000,33806,5571,7062,7506,4640,9026,16,2113,0.805,Partial,0,709,0.039,1,1,0,Everyday User
CC0001348,51,23808,Tier3,852,80,64000,26640,7640,3213,3184,3884,7992,11,2422,0.416,Full,0,697,0.109,1,1,1,Everyday User
CC0001349,60,36618,Tier3,691,53,110000,27390,9148,4859,10725,2604,1370,13,2107,0.249,Full,0,675,0.004,0,1,1,Everyday User
CC0001350,56,23574,Tier3,730,28,45000,13300,3364,1013,2252,1439,3990,17,782,0.296,Partial,0,729,0.059,0,0,1,Everyday User
CC0001351,39,37889,Tier1,699,11,88000,30104,10021,7433,6443,3548,2659,14,2150,0.342,Minimum,0,730,0.082,0,0,1,Everyday User
CC0001352,63,28904,Tier2,756,52,76000,36235,4224,8485,5303,1457,10870,11,3294,0.477,Partial,0,647,0.012,0,1,1,Everyday User
CC0001353,60,40159,Tier1,557,33,80000,25654,7560,2142,3556,3442,7696,19,1350,0.321,,0,660,0.137,0,1,1,Everyday User
CC0001354,38,61508,Tier1,611,7,182000,41301,8732,2279,8390,1987,12390,25,1652,0.227,Partial,0,710,0.088,1,1,1,Everyday User
CC0001355,35,60087,Tier1,756,10,160000,43520,5556,2964,5724,2598,13056,16,2720,0.272,Partial,0,676,0.189,1,0,4,Everyday User
CC0001356,52,78663,Tier2,711,45,166000,45122,14760,3262,6906,5587,13537,24,1880,0.272,,0,696,0.008,0,0,1,Everyday User
CC0001357,45,60047,Tier2,569,48,134000,114604,21460,23088,37757,16849,15450,16,7163,0.855,Partial,1,747,0.049,0,1,3,Premium Shopper
CC0001358,56,41904,Tier3,665,3,93000,38342,9793,5723,12665,5664,4497,13,2949,0.412,Full,0,681,0.036,0,1,1,Everyday User
CC0001359,55,27999,Tier2,682,5,68000,33691,7077,6778,7263,4551,8021,25,1348,0.495,Minimum,0,708,0.053,0,1,1,Everyday User
CC0001360,24,28777,Tier2,676,1,74000,56269,7327,12608,14830,3142,16881,16,3517,0.76,Minimum,0,738,0.094,0,1,0,Everyday User
CC0001361,58,21447,Tier2,775,36,53000,28767,6938,5821,7065,2282,6662,11,2615,0.543,,0,696,0.018,0,1,0,Everyday User
CC0001362,64,36414,Tier3,797,12,66000,17473,3300,3738,6471,1272,2692,18,971,0.265,Full,0,696,0.03,0,0,1,Everyday User
CC0001363,61,55184,Tier3,553,31,156000,116568,32484,12785,13575,13312,34970,11,10597,0.747,Full,0,656,0.024,2,0,3,Premium Shopper
CC0001364,47,23496,Tier2,701,41,40000,26531,8632,4784,8896,1893,2326,13,2041,0.663,Minimum,0,732,0.007,0,1,0,Everyday User
CC0001365,44,35514,Tier1,717,39,65000,56406,8329,13624,15624,4414,14415,23,2452,0.868,Full,0,726,0.093,0,1,0,Everyday User
CC0001366,60,24187,Tier1,606,80,68000,23748,4667,1374,5590,951,7124,9,2639,0.349,Partial,0,705,0.128,2,1,4,Everyday User
CC0001367,36,41176,Tier2,797,5,99000,26716,4364,1517,4799,2061,8015,16,1670,0.27,Full,0,676,0.004,0,0,1,Everyday User
CC0001368,25,26118,Tier1,735,65,69000,43064,11181,6079,8492,2201,12919,14,3076,0.624,Partial,0,757,0.102,0,1,0,Everyday User
CC0001369,50,23302,Tier3,769,21,48000,12612,2222,2128,1604,905,3784,15,841,0.263,Full,1,651,0.016,1,1,1,Everyday User
CC0001370,43,24150,Tier2,678,74,40000,30163,6259,5199,10172,2514,6018,14,2154,0.754,Full,0,682,0.015,0,0,0,Everyday User
CC0001371,46,49119,Tier2,655,8,166000,83799,19004,9100,16261,12432,25140,14,5986,0.505,,0,682,0.038,0,1,0,Everyday User
CC0001372,34,34267,Tier3,670,20,87000,76447,15341,18518,26399,6771,9419,15,5096,0.879,Minimum,0,755,0.058,0,1,3,Premium Shopper
CC0001373,39,28084,Tier3,702,35,68000,19053,3849,3097,2595,1843,5716,18,1058,0.28,Partial,0,684,0.014,0,1,1,Everyday User
CC0001374,54,42482,Tier2,680,50,143000,102823,13762,16215,29296,8526,30847,21,4896,0.719,Full,1,663,0.063,1,1,3,Premium Shopper
CC0001375,37,28319,Tier1,773,82,98000,32173,4542,4017,9480,1449,9652,16,2011,0.328,Full,0,658,0.017,0,1,1,Everyday User
CC0001376,63,71390,Tier2,896,45,115000,47653,15286,8179,4822,4668,14296,15,3177,0.414,Partial,0,697,0.016,0,1,1,Everyday User
CC0001377,23,20245,Tier2,750,45,43000,21176,2681,5166,7616,1604,4109,19,1115,0.492,Minimum,0,735,0.027,0,0,1,Everyday User
CC0001378,56,32462,Tier3,573,47,90000,32398,9701,6744,3766,3166,9021,17,1906,0.36,Full,0,709,0.067,0,1,1,Everyday User
CC0001379,63,15633,Tier2,720,28,51000,36232,9691,7649,12134,3882,2876,15,2415,0.71,Minimum,1,705,0.046,0,0,0,Everyday User
CC0001380,55,29492,Tier2,626,27,79000,32955,9633,4838,13102,3908,1648,12,2746,0.417,Partial,0,684,0.0,0,1,1,Everyday User
CC0001381,51,13256,Tier2,681,54,46000,21137,7265,1544,5824,2061,4443,10,2114,0.46,Partial,0,684,0.022,0,1,1,Everyday User
CC0001382,34,56828,Tier1,707,37,163000,92341,11858,15928,19282,3569,27702,21,4397,0.567,Full,1,695,0.076,0,1,0,Everyday User
CC0001383,34,57521,Tier2,691,35,88000,52622,5954,10328,15403,1635,15787,15,3508,0.598,Minimum,1,715,0.027,0,0,0,Everyday User
CC0001384,39,58134,Tier1,637,19,144000,88644,25128,21328,29035,8084,5069,18,4925,0.616,Partial,1,700,0.214,0,0,3,Premium Shopper
CC0001385,53,36950,Tier1,746,63,126000,80438,11264,5063,15796,4465,24131,15,5363,0.638,Full,1,693,0.049,1,1,0,Everyday User
CC0001386,53,21420,Tier1,570,53,40000,22606,5603,3898,6198,1143,5765,15,1507,0.565,,0,692,0.118,0,1,4,Everyday User
CC0001387,56,22467,Tier2,737,41,76000,43156,9269,10324,6863,5765,10936,15,2877,0.568,,1,665,0.05,0,1,0,Everyday User
CC0001388,60,90953,Tier3,646,62,185000,107371,33959,20934,30963,15265,6251,18,5965,0.58,Full,1,724,0.041,0,1,3,Premium Shopper
CC0001389,50,85940,Tier3,729,4,286000,243741,73853,15891,71749,32764,49483,13,18749,0.852,Full,0,655,0.121,0,0,2,Premium Shopper
CC0001390,50,39087,Tier1,615,67,106000,30186,6660,3766,8504,3682,7574,16,1887,0.285,Full,0,744,0.0,1,0,1,Everyday User
CC0001391,37,26652,Tier1,726,74,60000,34996,7235,8256,12241,3560,3703,19,1842,0.583,Full,0,688,0.138,0,1,4,Everyday User
CC0001392,31,82551,Tier2,806,75,274000,245315,50261,20662,32409,27606,73594,10,24532,0.895,Full,0,708,0.28,0,0,2,Premium Shopper
CC0001393,51,23940,Tier1,668,45,40000,34616,8511,2527,10382,4727,8468,14,2473,0.865,Full,0,750,0.021,0,1,0,Everyday User
CC0001394,46,41661,Tier2,666,28,124000,91496,20911,12272,11407,9367,27449,17,5382,0.738,Full,1,670,0.209,0,0,4,Everyday User
CC0001395,60,81730,Tier2,740,68,220000,81978,18787,9735,31983,5993,15480,14,5856,0.373,Minimum,0,705,0.053,0,0,3,Premium Shopper
